OSEBuildingID,BuildingType,PrimaryPropertyType,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUseWN(kBtu),DefaultData,ComplianceStatus,Outlier,TotalGHGEmissions,NaturalGasAvailabe,SteamAvailabe
19797,Multifamily MR (5-9),Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,47.62548,-122.36166,1996,1.0,5,20798,0,20798,Multifamily Housing,20798.0,,,,,53.0,647792.875,False,Compliant,,4.52,False,False
19799,Multifamily LR (1-4),Low-Rise Multifamily,EAST,47.6172,-122.31456,1965,1.0,3,20296,0,20296,Multifamily Housing,19542.0,Parking,754.0,,,67.0,601180.875,False,Compliant,,3.88,False,False
19801,Multifamily LR (1-4),Other,DOWNTOWN,47.61294,-122.34638,1909,1.0,3,30700,0,30700,Other,19034.0,Multifamily Housing,11666.0,,,,0.0,False,Missing Data,,0.0,False,False
19805,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,47.64791,-122.38246,1988,1.0,4,31537,0,31537,Multifamily Housing,24459.0,,,,,63.0,870793.3125,False,Compliant,,5.81,False,False
19808,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,47.62483,-122.32508,1980,1.0,5,48744,0,48744,Multifamily Housing,48744.0,,,,,32.0,1802592.25,False,Compliant,,11.7,False,False
19824,Multifamily MR (5-9),Mid-Rise Multifamily,LAKE UNION,47.6237,-122.33014,2010,1.0,5,23931,0,23931,Multifamily Housing,22088.0,Parking,3983.0,,,,656491.0,False,Compliant,,11.6,True,False
19826,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,47.64898,-122.35675,1999,1.0,4,39966,0,39966,Multifamily Housing,33396.0,Parking,12000.0,Office,3151.0,,905750.8125,False,Compliant,,6.22,True,False
19830,Multifamily MR (5-9),Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,47.62181,-122.35701,1999,1.0,7,72763,0,72763,Multifamily Housing,70013.0,Parking,39780.0,Office,2760.0,,2896491.0,False,Compliant,,39.57,True,False
19831,Multifamily LR (1-4),Low-Rise Multifamily,GREATER DUWAMISH,47.58963,-122.31864,1980,1.0,4,59600,0,59600,Multifamily Housing,59600.0,,,,,48.0,1523877.5,False,Compliant,,9.81,False,False
19832,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,47.63099,-122.34658,1978,1.0,4,40948,0,40948,Multifamily Housing,32170.0,Parking,8778.0,,,85.0,725346.6875,False,Compliant,,4.8,False,False
19833,NonResidential,University,DOWNTOWN,47.61741,-122.33491,1992,1.0,2,28923,0,28923,College/University,28800.0,,,,,,508430.5938,False,Compliant,,15.27,True,False
19835,Multifamily MR (5-9),Mid-Rise Multifamily,DOWNTOWN,47.61775,-122.33551,1992,0.0,7,65210,0,65210,Multifamily Housing,56635.0,Parking,8575.0,,,95.0,2831134.75,False,Compliant,,82.9,True,False
19836,NonResidential,University,DOWNTOWN,47.61789,-122.33573,1928,1.0,3,21600,0,21600,College/University,21600.0,,,,,,359207.1875,False,Compliant,,6.33,True,False
19839,Multifamily LR (1-4),Low-Rise Multifamily,EAST,47.61309,-122.32838999999998,1925,1.0,3,21712,0,21712,Multifamily Housing,21712.0,,,,,93.0,1346638.75,False,Compliant,,49.58,True,False
19841,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,47.61378,-122.32875,1908,1.0,5,53232,0,53232,Multifamily Housing,39530.0,Retail Store,7865.0,Parking,4385.0,,1842865.875,False,Compliant,,38.97,True,False
19845,NonResidential,Retail Store,NORTHEAST,47.6646,-122.29932,1996,1.0,1,25735,0,25735,Retail Store,25691.0,,,,,82.0,1245673.0,False,Compliant,,18.1,True,False
19846,Multifamily LR (1-4),Low-Rise Multifamily,NORTHEAST,47.6657,-122.3017,1984,1.0,4,57856,0,57856,Multifamily Housing,59742.0,,,,,59.0,1782454.25,False,Compliant,,11.68,False,False
19847,NonResidential,Retail Store,NORTHEAST,47.66246,-122.29898,1956,1.0,2,25862,0,25862,Retail Store,25562.0,Other,300.0,,,20.0,4765879.0,False,Compliant,,154.17,True,False
19848,NonResidential,Retail Store,NORTHEAST,47.66246,-122.29898,2003,1.0,2,49965,0,49965,Retail Store,47465.0,Other,2500.0,,,82.0,3424428.0,False,Compliant,,29.54,True,False
19849,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,47.64385,-122.34899,1981,1.0,3,53698,0,53698,Multifamily Housing,53698.0,Parking,2700.0,,,97.0,1116648.75,False,Compliant,,7.1,False,False
19851,Multifamily MR (5-9),Mid-Rise Multifamily,DOWNTOWN,47.60318,-122.33206,1911,1.0,6,23338,0,23338,Multifamily Housing,29100.0,Food Service,2536.0,,,62.0,2259986.0,False,Compliant,,79.21,True,False
19852,Multifamily MR (5-9),Mid-Rise Multifamily,DOWNTOWN,47.60274,-122.33245,1900,1.0,6,39594,0,39594,Multifamily Housing,34137.0,Retail Store,5457.0,,,74.0,1060662.625,False,Compliant,,25.21,True,False
19853,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,47.6026,-122.33232,1929,1.0,2,20028,0,20028,Office,20028.0,,,,,95.0,550668.125,False,Compliant,,14.22,False,True
19854,Multifamily HR (10+),High-Rise Multifamily,DOWNTOWN,47.60257,-122.33383,1906,1.0,10,65535,0,65535,Multifamily Housing,51096.0,Retail Store,3374.0,Restaurant,1564.0,,3380476.5,False,Compliant,,93.87,False,True
19855,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,47.60247,-122.33372,1900,1.0,7,23622,0,23622,Office,26195.0,Restaurant,2285.0,,,100.0,575362.5,False,Compliant,,9.95,True,False
19856,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,47.60237,-122.33365,1902,1.0,3,23563,0,23563,Office,20183.0,Restaurant,3380.0,,,67.0,883197.6875,False,Compliant,,6.16,False,False
19857,NonResidential,Mixed Use Property,DOWNTOWN,47.60284,-122.33407,1903,1.0,3,28600,0,28600,Office,12000.0,Retail Store,11000.0,Restaurant,3000.0,,1167559.75,False,Compliant,,24.25,True,False
19858,NonResidential,Mixed Use Property,DOWNTOWN,47.60427,-122.33385,1978,1.0,2,38539,12379,26160,Retail Store,15549.0,Parking,12379.0,Office,10611.0,55.0,2249630.25,False,Compliant,,15.24,False,False
19860,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,47.60427,-122.33385,1906,1.0,5,26840,0,26840,Office,29040.0,,,,,24.0,1997288.75,False,Compliant,,13.87,False,False
19861,NonResidential,Retail Store,DOWNTOWN,47.60427,-122.33385,1906,1.0,2,46800,0,46800,Retail Store,36019.0,Office,10781.0,,,86.0,1245187.5,False,Compliant,,8.68,False,False
19862,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,47.60431,-122.33335,1979,1.0,3,63990,26640,37350,Office,39000.0,Parking,26640.0,,,51.0,2067352.5,False,Compliant,,14.63,True,False
19864,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,47.61285,-122.34817,1908,1.0,3,28800,0,28800,Office,21600.0,Other,7200.0,Non-Refrigerated Warehouse,6200.0,50.0,1423579.25,False,Compliant,,28.81,True,False
19865,Multifamily LR (1-4),Low-Rise Multifamily,DOWNTOWN,47.61358,-122.34656,1900,1.0,3,23015,0,23015,Multifamily Housing,19132.0,Retail Store,3883.0,,,,1489197.875,False,Compliant,,40.28,True,False
19870,Multifamily MR (5-9),Mid-Rise Multifamily,DOWNTOWN,47.61396,-122.34609,2000,1.0,6,36676,0,36676,Multifamily Housing,22129.0,Office,9751.0,Retail Store,2506.0,,2316515.5,False,Compliant,,47.84,True,False
19871,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,47.6172,-122.34978999999998,1954,1.0,3,33552,4968,28584,Office,26556.0,Parking,4968.0,,,75.0,1817034.125,False,Compliant,,60.43,True,False
19873,NonResidential,Retail Store,DOWNTOWN,47.61652,-122.34854,1931,1.0,2,26270,0,26270,Retail Store,26270.0,,,,,32.0,1667641.25,False,Compliant,,33.78,True,False
19874,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,47.61595,-122.34756000000002,1926,1.0,3,57620,7820,49800,Office,49800.0,Parking,7820.0,,,50.0,2385395.0,False,Compliant,,16.63,False,False
19875,Multifamily LR (1-4),Low-Rise Multifamily,DOWNTOWN,47.61519000000001,-122.34674,1923,1.0,3,33440,0,33440,Multifamily Housing,33440.0,,,,,38.0,3496803.0,False,Compliant,,154.89,True,False
19876,NonResidential,Mixed Use Property,DOWNTOWN,47.61543,-122.34651,1954,1.0,2,28696,6080,22616,Other,12960.0,Bank Branch,7760.0,Parking,6080.0,,450780.1875,False,Compliant,,2.92,False,False
19878,NonResidential,Hotel,DOWNTOWN,47.61471,-122.34525,1990,1.0,5,57800,0,57800,Hotel,57800.0,,,,,87.0,2466522.25,False,Compliant,,66.29,True,False
19881,Multifamily MR (5-9),Mid-Rise Multifamily,DOWNTOWN,47.61801,-122.34893999999998,1994,1.0,6,69590,0,69590,Multifamily Housing,69590.0,,,,,97.0,4421346.0,False,Compliant,,151.36,True,False
19884,Multifamily HR (10+),High-Rise Multifamily,DOWNTOWN,47.61678,-122.34698,1990,1.0,26,321050,0,321050,Multifamily Housing,226500.0,Parking,94550.0,Swimming Pool,0.0,32.0,15275742.0,False,Compliant,,369.68,True,False
19885,Multifamily MR (5-9),Mid-Rise Multifamily,DOWNTOWN,47.61637,-122.34706,2000,1.0,7,192077,0,192077,Multifamily Housing,142497.0,Parking,49580.0,,,98.0,3788892.75,False,Compliant,,25.41,False,False
19887,Multifamily MR (5-9),Mid-Rise Multifamily,DOWNTOWN,47.61534,-122.34515,2008,1.0,7,203940,0,203940,Multifamily Housing,143183.0,Parking,60757.0,,,97.0,6641114.5,False,Compliant,,174.99,True,False
19889,Multifamily LR (1-4),Low-Rise Multifamily,DOWNTOWN,47.61558,-122.34496,1918,1.0,3,21284,0,21284,Multifamily Housing,21284.0,,,,,94.0,821100.375,False,Compliant,,23.27,True,False
19890,Multifamily MR (5-9),Mid-Rise Multifamily,DOWNTOWN,47.61399,-122.34724,1908,1.0,5,48786,0,48786,Multifamily Housing,37367.0,Parking,16670.0,,,87.0,968698.3125,False,Compliant,,6.75,False,False
19893,Multifamily MR (5-9),Mid-Rise Multifamily,DOWNTOWN,47.61458,-122.33527,2002,1.0,6,98222,0,98222,Multifamily Housing,37924.0,Other,6443.0,,,82.0,2043683.25,False,Compliant,,47.32,True,False
19894,NonResidential,Other,DOWNTOWN,47.61319,-122.33695,1955,1.0,2,31890,0,31890,Financial Office,31160.0,,,,,2.0,1788951.625,False,Compliant,,12.95,False,False
19895,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,47.61267,-122.33852,1925,1.0,2,44098,13660,30438,Office,25920.0,Parking,13155.0,,,53.0,1523175.125,False,Compliant,,41.69,False,True
19896,NonResidential,Restaurant,DOWNTOWN,47.61332,-122.33904,1923,1.0,3,22381,0,22381,Restaurant,22381.0,,,,,,3625967.75,False,Compliant,,126.78,True,False
19899,Multifamily HR (10+),High-Rise Multifamily,DOWNTOWN,47.61487,-122.33748,2001,1.0,31,538339,139826,398513,Multifamily Housing,538339.0,Parking,139826.0,,,47.0,24212986.0,False,Compliant,,594.48,True,False
19900,NonResidential,Laboratory,DOWNTOWN,47.61763,-122.35507,1926,0.0,4,49249,0,49249,Laboratory,40584.0,Office,7165.0,,,,33092532.0,False,Compliant,,1266.06,True,False
19902,NonResidential,Retail Store,DOWNTOWN,47.61812000000001,-122.35509,1925,1.0,1,24825,1263,23562,Retail Store,13940.0,Non-Refrigerated Warehouse,10439.0,,,,485607.1875,False,Compliant,,11.14,True,False
19903,Multifamily MR (5-9),Mid-Rise Multifamily,DOWNTOWN,47.61792,-122.35484,1991,1.0,6,41030,0,41030,Multifamily Housing,25129.0,Parking,15901.0,,,68.0,1221338.125,False,Compliant,,24.48,True,False
19904,Multifamily MR (5-9),Mid-Rise Multifamily,DOWNTOWN,47.61838,-122.35571000000002,2002,1.0,6,41359,0,41359,Multifamily Housing,37224.0,Retail Store,1600.0,Fast Food Restaurant,1478.0,,3061112.5,False,Compliant,,100.71,True,False
19906,Multifamily MR (5-9),Mid-Rise Multifamily,DOWNTOWN,47.61723,-122.35248,1989,1.0,5,188715,0,188715,Multifamily Housing,113269.0,Parking,21000.0,Restaurant,3461.0,72.0,4038279.25,False,Compliant,,26.78,True,False
19907,Multifamily LR (1-4),Low-Rise Multifamily,DOWNTOWN,47.618,-122.35321,1925,1.0,3,23989,0,23989,Multifamily Housing,23989.0,,,,,61.0,740745.6875,False,Compliant,,4.77,False,False
19910,NonResidential,Medical Office,DOWNTOWN,47.6146,-122.34217,1952,1.0,4,26670,0,26670,Medical Office,26670.0,,,,,51.0,1640803.5,False,Compliant,,10.83,True,False
19911,Multifamily MR (5-9),Mid-Rise Multifamily,DOWNTOWN,47.61496,-122.34188,1991,1.0,6,41834,0,41834,Multifamily Housing,29948.0,Parking,10780.0,Office,1106.0,,1091417.25,False,Compliant,,7.28,False,False
19913,Multifamily LR (1-4),Low-Rise Multifamily,DOWNTOWN,47.61536,-122.34348,1922,1.0,3,34060,0,34060,Multifamily Housing,34060.0,,,,,86.0,2421341.5,False,Compliant,,99.44,True,False
19915,Multifamily MR (5-9),Mid-Rise Multifamily,DOWNTOWN,47.61513,-122.34223,1925,1.0,7,37300,0,37300,Multifamily Housing,37300.0,,,,,46.0,1968193.25,True,Error - Correct Default Data,,44.61,True,False
19917,Nonresidential COS,Other,DOWNTOWN,47.61607,-122.34449,1922,1.0,2,37740,0,37740,Fire Station,38939.0,,,,,,3356598.0,False,Compliant,,86.02,True,False
19918,Multifamily MR (5-9),Mid-Rise Multifamily,DOWNTOWN,47.6165,-122.34512,1998,1.0,6,328947,0,328947,Multifamily Housing,277950.0,,,,,79.0,8561209.0,False,Compliant,,78.36,True,False
19919,Multifamily MR (5-9),Mid-Rise Multifamily,DOWNTOWN,47.61706,-122.34624,2000,1.0,6,160141,40377,119764,Multifamily Housing,132400.0,,,,,74.0,3680711.0,False,Compliant,,25.12,False,False
19920,Multifamily LR (1-4),Low-Rise Multifamily,DOWNTOWN,47.61724,-122.34593999999998,1925,1.0,3,44736,0,44736,Multifamily Housing,40636.0,Parking,4504.0,,,82.0,2594218.75,False,Compliant,,103.18,True,False
19921,Multifamily LR (1-4),Low-Rise Multifamily,DOWNTOWN,47.61768,-122.34695,1923,1.0,3,22400,0,22400,Multifamily Housing,22400.0,,,,,57.0,811901.5,False,Compliant,,5.18,False,False
19922,Multifamily HR (10+),High-Rise Multifamily,DOWNTOWN,47.61768,-122.34716,1979,1.0,13,70200,0,70200,Multifamily Housing,70200.0,,,,,9.0,3994183.0,False,Compliant,,26.09,False,False
19923,Multifamily MR (5-9),Mid-Rise Multifamily,DOWNTOWN,47.61809,-122.34697,1929,1.0,6,21840,0,21840,Multifamily Housing,21840.0,,,,,94.0,945404.375,False,Compliant,,27.27,True,False
19924,Multifamily LR (1-4),Low-Rise Multifamily,DOWNTOWN,47.61789,-122.34658,1925,1.0,3,33880,0,33880,Multifamily Housing,27993.0,Parking,5887.0,,,64.0,2514939.25,False,Compliant,,98.59,True,False
19925,Multifamily HR (10+),High-Rise Multifamily,DOWNTOWN,47.61779,-122.34524,1949,1.0,18,393841,67222,326619,Multifamily Housing,302922.0,Retail Store,23697.0,Parking,0.0,81.0,19111216.0,False,Compliant,,658.76,True,False
19926,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,47.61768,-122.34139,1965,1.0,1,23752,0,23752,Office,14317.0,Retail Store,9435.0,Parking,0.0,,1199844.875,False,Compliant,,30.33,True,False
19927,NonResidential,Hotel,DOWNTOWN,47.61822,-122.34132,1967,1.0,4,44416,0,44416,Hotel,52668.0,,,,,61.0,2736926.5,False,Compliant,,72.78,True,False
19928,NonResidential,Mixed Use Property,DOWNTOWN,47.61634,-122.35385,2006,1.0,2,33792,22867,10925,Social/Meeting Hall,8969.0,Parking,8540.0,Other - Entertainment/Public Assembly,1600.0,,2622096.5,False,Compliant,,30.6,True,False
19930,Multifamily MR (5-9),Mid-Rise Multifamily,DOWNTOWN,47.61361,-122.34461,2002,1.0,8,34080,0,34080,Multifamily Housing,23580.0,Other,18000.0,,,,1534880.625,False,Compliant,,23.82,True,False
19931,Multifamily MR (5-9),Mid-Rise Multifamily,DOWNTOWN,47.61468,-122.34794,1994,1.0,8,224732,0,224732,Multifamily Housing,184567.0,Swimming Pool,0.0,,,26.0,10229204.0,False,Compliant,,165.86,True,False
19932,Multifamily MR (5-9),Mid-Rise Multifamily,DOWNTOWN,47.61263,-122.34779,1914,1.0,6,62607,0,62607,Multifamily Housing,53228.0,Office,4879.0,,,,1948197.125,False,Compliant,,12.74,False,False
19934,Multifamily LR (1-4),Low-Rise Multifamily,EAST,47.62059,-122.3244,1989,1.0,4,31702,0,31702,Multifamily Housing,26418.0,Parking,14280.0,,,,275412.0,False,Non-Compliant,Low outlier,1.78,False,False
19936,Multifamily LR (1-4),Low-Rise Multifamily,EAST,47.62589000000001,-122.324,1930,1.0,3,29765,0,29765,Multifamily Housing,24742.0,,,,,56.0,1469579.125,False,Compliant,,56.63,True,False
19946,Multifamily LR (1-4),Low-Rise Multifamily,EAST,47.62102,-122.31472,1928,1.0,4,27182,0,27182,Multifamily Housing,27182.0,Parking,3200.0,,,37.0,2256923.5,False,Compliant,,93.68,True,False
19949,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,47.65052,-122.38821000000002,1969,1.0,4,22374,0,22374,Multifamily Housing,22374.0,,,,,85.0,550147.0,False,Compliant,,3.63,False,False
19956,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,47.63805,-122.35533999999998,1910,1.0,4,61802,0,61802,Multifamily Housing,61802.0,,,,,60.0,4192671.5,False,Compliant,,73.2,True,False
19967,SPS-District K-12,K-12 School,MAGNOLIA / QUEEN ANNE,47.63203,-122.35337,2001,1.0,1,35805,0,35805,K-12 School,35805.0,,,,,100.0,431471.6875,True,Error - Correct Default Data,Low outlier,11.54,True,False
19969,Multifamily LR (1-4),Low-Rise Multifamily,NORTH,47.71825,-122.31303,2002,0.0,4,56473,0,56473,Multifamily Housing,26407.0,Retail Store,8802.0,,,63.0,1371976.25,False,Compliant,,9.29,False,False
19976,Multifamily MR (5-9),Mid-Rise Multifamily,SOUTHWEST,47.54548,-122.38676,1968,1.0,8,51490,0,51490,Multifamily Housing,51490.0,,,,,99.0,1561564.75,False,Compliant,,35.2,True,False
19986,Multifamily LR (1-4),Low-Rise Multifamily,LAKE UNION,47.6483,-122.33681,1987,1.0,4,45348,0,45348,Multifamily Housing,45348.0,Parking,4717.0,,,77.0,1444049.375,False,Compliant,,9.65,False,False
19988,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,47.72614,-122.35519,1966,1.0,4,31317,0,31317,Multifamily Housing,31317.0,,,,,69.0,925086.875,True,Error - Correct Default Data,,6.13,False,False
19990,Multifamily MR (5-9),Mid-Rise Multifamily,NORTHWEST,47.7256,-122.34832,1969,1.0,5,99372,0,99372,Multifamily Housing,99372.0,Parking,9000.0,Swimming Pool,0.0,75.0,2991078.5,True,Error - Correct Default Data,,19.72,False,False
19991,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,47.7265,-122.35426,1964,1.0,4,26744,0,26744,Multifamily Housing,26744.0,,,,,92.0,659655.125,False,Compliant,,4.33,False,False
19992,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,47.72304000000001,-122.35007,1987,1.0,4,30060,0,30060,Multifamily Housing,30070.0,,,,,84.0,725707.375,False,Compliant,,4.84,False,False
20000,NonResidential,Worship Facility,NORTHWEST,47.66476,-122.35248,1928,1.0,2,45991,0,45991,Worship Facility,45991.0,,,,,77.0,1297917.25,False,Compliant,,36.43,True,False
20004,Multifamily MR (5-9),Mid-Rise Multifamily,NORTHEAST,47.66582,-122.29703,2002,1.0,5,119996,0,119996,Multifamily Housing,96540.0,Retail Store,7187.0,,,41.0,5270710.5,False,Compliant,,86.66,True,False
20005,Multifamily LR (1-4),Low-Rise Multifamily,NORTHEAST,47.66508,-122.30253,1997,1.0,4,23794,0,23794,Multifamily Housing,23794.0,,,,,49.0,601792.375,False,Compliant,,4.01,False,False
20007,Multifamily LR (1-4),Low-Rise Multifamily,DELRIDGE,47.52517,-122.36488,1988,1.0,4,48996,0,48996,Multifamily Housing,48996.0,,,,,39.0,1582080.25,False,Compliant,,10.34,False,False
20009,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,47.6603,-122.39867,2007,1.0,4,37090,0,37090,Multifamily Housing,35106.0,,,,,40.0,939073.8125,False,Compliant,,9.66,True,False
20011,Multifamily LR (1-4),Low-Rise Multifamily,DELRIDGE,47.52616,-122.36418,1998,1.0,3,23533,0,23533,Multifamily Housing,23533.0,,,,,63.0,1240261.875,False,Compliant,,14.83,True,False
20013,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,47.61212,-122.3281,2001,1.0,6,52020,1922,50098,Multifamily Housing,45000.0,,,,,56.0,2066852.25,False,Compliant,,26.89,True,False
20017,Multifamily LR (1-4),Low-Rise Multifamily,SOUTHWEST,47.58424,-122.39979,1958,1.0,3,32612,0,32612,Multifamily Housing,32612.0,,,,,78.0,863565.125,False,Compliant,,5.62,False,False
20021,Multifamily LR (1-4),Low-Rise Multifamily,SOUTHEAST,47.58817,-122.30291,1971,1.0,4,58485,0,58485,Multifamily Housing,58485.0,,,,,36.0,2504037.5,False,Compliant,,16.47,False,False
20027,Multifamily LR (1-4),Low-Rise Multifamily,NORTHEAST,47.66377,-122.30488,1999,1.0,3,147443,0,147443,Multifamily Housing,91617.0,,,,,80.0,2938891.25,False,Compliant,,19.65,False,False
20028,Multifamily LR (1-4),Low-Rise Multifamily,NORTHEAST,47.66232,-122.30394,1988,1.0,4,65103,12449,52654,Multifamily Housing,49089.0,,,,,56.0,2357469.5,False,Compliant,,15.43,False,False
20029,NonResidential,Residence Hall,NORTHEAST,47.66282,-122.305,1921,1.0,3,21499,0,21499,Residence Hall/Dormitory,21499.0,,,,,85.0,605130.6875,False,Compliant,,4.22,False,False
20033,NonResidential,Small- and Mid-Sized Office,NORTHEAST,47.66461,-122.30142,1989,1.0,2,20384,0,20384,Office,25021.0,,,,,16.0,1781798.375,False,Compliant,,13.91,True,False
20037,Multifamily LR (1-4),Low-Rise Multifamily,NORTHEAST,47.66156,-122.30313999999998,1960,1.0,4,21528,0,21528,Multifamily Housing,21528.0,,,,,74.0,600208.875,False,Compliant,,3.95,False,False
20047,NonResidential,Retail Store,NORTHEAST,47.66246,-122.29898,1956,1.0,2,39265,0,39265,Retail Store,31905.0,Office,4388.0,Other,2679.0,,5322918.5,False,Compliant,,47.12,True,False
20048,NonResidential,Retail Store,NORTHEAST,47.66246,-122.29898,1956,1.0,2,54284,0,54284,Retail Store,52784.0,Other,1900.0,,,18.0,6890861.0,False,Compliant,,63.61,True,False
20050,NonResidential,Retail Store,NORTHEAST,47.66246,-122.29898,1956,1.0,1,23409,0,23409,Retail Store,21909.0,Other,1500.0,,,67.0,2621259.25,False,Compliant,,28.41,True,False
20052,NonResidential,Retail Store,NORTHEAST,47.66246,-122.29898,1997,1.0,1,63153,0,63153,Retail Store,59396.0,Non-Refrigerated Warehouse,2757.0,Other,1000.0,,4670313.0,False,Compliant,,47.66,True,False
20056,Multifamily LR (1-4),Low-Rise Multifamily,NORTHEAST,47.66523,-122.29966,1980,1.0,2,321333,48179,273154,Multifamily Housing,174577.0,Parking,48179.0,,,89.0,7828769.5,False,Compliant,,184.8,True,False
20059,Multifamily LR (1-4),Low-Rise Multifamily,NORTHEAST,47.66316,-122.30215,1959,1.0,3,26157,0,26157,Multifamily Housing,26157.0,,,,,1.0,2762337.0,False,Compliant,,17.67,False,False
20066,NonResidential,Hotel,NORTHEAST,47.66355,-122.30123,1961,2.0,2,24100,0,24100,Hotel,30910.0,,,,,91.0,1640279.375,False,Compliant,,46.57,True,False
